"geoRegion","datum","entries","sumTotal","timeframe_7d","offset_last7d","sumTotal_last7d","timeframe_14d","offset_last14d","sumTotal_last14d","timeframe_28d","offset_last28d","sumTotal_last28d","timeframe_phase2","offset_Phase2","sumTotal_Phase2","timeframe_phase2b","offset_Phase2b","sumTotal_Phase2b","sum7d","sum14d","mean7d","mean14d","timeframe_all","entries_diff_last_age","pop","inz_entries","inzmean7d","inzmean14d","inzsumTotal","inzsumTotal_last7d","inzsumTotal_last14d","inzsumTotal_last28d","inzsumTotal_Phase2","inzsumTotal_Phase2b","inzsum7d","inzsum14d","sumdelta7d","inzdelta7d","type","type_variant","version","datum_unit","entries_letzter_stand","entries_neu_gemeldet","entries_diff_last"
"CHFL",2020-07-31,164,35537,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,4513,FALSE,52804,0,1132,1928,165.57,155.64,TRUE,1,8644780,1.9,1.92,1.8,411.08,NA,NA,NA,52.2,NA,13.09,22.3,16,0.18,"COVID19Cases","","2021-01-12_07-57-58","day",164,0,2851
"CHFL",2020-08-01,97,35634,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,4610,FALSE,52804,0,1134,1945,164.29,158.14,TRUE,1,8644780,1.12,1.9,1.83,412.2,NA,NA,NA,53.33,NA,13.12,22.5,2,0.0299999999999994,"COVID19Cases","","2021-01-12_07-57-58","day",97,0,2851
"CHFL",2020-08-02,80,35714,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,4690,FALSE,52804,0,1157,1983,154.57,161.21,TRUE,1,8644780,0.93,1.79,1.86,413.13,NA,NA,NA,54.25,NA,13.38,22.94,23,0.260000000000002,"COVID19Cases","","2021-01-12_07-57-58","day",80,0,2851
"CHFL",2020-08-03,196,35910,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,4886,FALSE,52804,0,1159,2052,146.57,167.5,TRUE,1,8644780,2.27,1.7,1.94,415.4,NA,NA,NA,56.52,NA,13.41,23.74,2,0.0299999999999994,"COVID19Cases","","2021-01-12_07-57-58","day",196,0,2851
"CHFL",2020-08-04,181,36091,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,5067,FALSE,52804,0,1150,2095,149.57,172.21,TRUE,1,8644780,2.09,1.73,1.99,417.49,NA,NA,NA,58.61,NA,13.3,24.23,-9,-0.109999999999999,"COVID19Cases","","2021-01-12_07-57-58","day",181,0,2851
"CHFL",2020-08-05,152,36243,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,5219,FALSE,52804,0,1082,2129,154.29,174.14,TRUE,1,8644780,1.76,1.78,2.01,419.25,NA,NA,NA,60.37,NA,12.52,24.63,-68,-0.780000000000001,"COVID19Cases","","2021-01-12_07-57-58","day",152,0,2851
"CHFL",2020-08-06,156,36399,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,5375,FALSE,52804,0,1026,2142,157.14,178.57,TRUE,1,8644780,1.8,1.82,2.07,421.05,NA,NA,NA,62.18,NA,11.87,24.78,-56,-0.65,"COVID19Cases","","2021-01-12_07-57-58","day",156,0,2851
"CHFL",2020-08-07,185,36584,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,5560,FALSE,52804,0,1047,2179,169.43,183.57,TRUE,1,8644780,2.14,1.96,2.12,423.19,NA,NA,NA,64.32,NA,12.11,25.21,21,0.24,"COVID19Cases","","2021-01-12_07-57-58","day",185,0,2851
"CHFL",2020-08-08,130,36714,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,5690,FALSE,52804,0,1080,2214,180.14,187.29,TRUE,1,8644780,1.5,2.08,2.17,424.7,NA,NA,NA,65.82,NA,12.49,25.61,33,0.380000000000001,"COVID19Cases","","2021-01-12_07-57-58","day",130,0,2851
"CHFL",2020-08-09,100,36814,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,5790,FALSE,52804,0,1100,2257,193.71,191.57,TRUE,1,8644780,1.16,2.24,2.22,425.85,NA,NA,NA,66.98,NA,12.72,26.11,20,0.23,"COVID19Cases","","2021-01-12_07-57-58","day",100,0,2851
"CHFL",2020-08-10,282,37096,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,6072,FALSE,52804,0,1186,2345,210.57,198,TRUE,1,8644780,3.26,2.44,2.29,429.11,NA,NA,NA,70.24,NA,13.72,27.13,86,1,"COVID19Cases","","2021-01-12_07-57-58","day",282,0,2851
"CHFL",2020-08-11,256,37352,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,6328,FALSE,52804,0,1261,2411,217.57,206.14,TRUE,1,8644780,2.96,2.52,2.38,432.08,NA,NA,NA,73.2,NA,14.59,27.89,75,0.869999999999999,"COVID19Cases","","2021-01-12_07-57-58","day",256,0,2851
"CHFL",2020-08-12,247,37599,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,6575,FALSE,52804,0,1356,2438,220.29,215.64,TRUE,1,8644780,2.86,2.55,2.49,434.93,NA,NA,NA,76.06,NA,15.69,28.2,95,1.1,"COVID19Cases","","2021-01-12_07-57-58","day",247,0,2851
"CHFL",2020-08-13,274,37873,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,6849,FALSE,52804,0,1474,2500,226,229.5,TRUE,1,8644780,3.17,2.61,2.65,438.1,NA,NA,NA,79.23,NA,17.05,28.92,118,1.36,"COVID19Cases","","2021-01-12_07-57-58","day",274,0,2851
"CHFL",2020-08-14,234,38107,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,7083,FALSE,52804,0,1523,2570,226.57,238.71,TRUE,1,8644780,2.71,2.62,2.76,440.81,NA,NA,NA,81.93,NA,17.62,29.73,49,0.57,"COVID19Cases","","2021-01-12_07-57-58","day",234,0,2851
"CHFL",2020-08-15,149,38256,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,7232,FALSE,52804,0,1542,2622,232.14,243.21,TRUE,1,8644780,1.72,2.69,2.81,442.53,NA,NA,NA,83.66,NA,17.84,30.33,19,0.219999999999999,"COVID19Cases","","2021-01-12_07-57-58","day",149,0,2851
"CHFL",2020-08-16,140,38396,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,7372,FALSE,52804,0,1582,2682,237.57,245.79,TRUE,1,8644780,1.62,2.75,2.84,444.15,NA,NA,NA,85.28,NA,18.3,31.02,40,0.460000000000001,"COVID19Cases","","2021-01-12_07-57-58","day",140,0,2851
"CHFL",2020-08-17,286,38682,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,7658,FALSE,52804,0,1586,2772,248.43,247.5,TRUE,1,8644780,3.31,2.87,2.86,447.46,NA,NA,NA,88.59,NA,18.35,32.07,4,0.0500000000000007,"COVID19Cases","","2021-01-12_07-57-58","day",286,0,2851
"CHFL",2020-08-18,295,38977,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,7953,FALSE,52804,0,1625,2886,259.86,253.5,TRUE,1,8644780,3.41,3.01,2.93,450.87,NA,NA,NA,92,NA,18.8,33.38,39,0.449999999999999,"COVID19Cases","","2021-01-12_07-57-58","day",295,0,2851
"CHFL",2020-08-19,285,39262,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,8238,FALSE,52804,0,1663,3019,266.14,261.71,TRUE,1,8644780,3.3,3.08,3.03,454.17,NA,NA,NA,95.29,NA,19.24,34.92,38,0.439999999999998,"COVID19Cases","","2021-01-12_07-57-58","day",285,0,2851
"CHFL",2020-08-20,350,39612,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,8588,FALSE,52804,0,1739,3213,265.57,267.36,TRUE,1,8644780,4.05,3.07,3.09,458.22,NA,NA,NA,99.34,NA,20.12,37.17,76,0.880000000000003,"COVID19Cases","","2021-01-12_07-57-58","day",350,0,2851
"CHFL",2020-08-21,314,39926,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,8902,FALSE,52804,0,1819,3342,268.43,277.57,TRUE,1,8644780,3.63,3.11,3.21,461.85,NA,NA,NA,102.98,NA,21.04,38.66,80,0.919999999999998,"COVID19Cases","","2021-01-12_07-57-58","day",314,0,2851
"CHFL",2020-08-22,193,40119,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,9095,FALSE,52804,0,1863,3405,274.86,282.36,TRUE,1,8644780,2.23,3.18,3.27,464.08,NA,NA,NA,105.21,NA,21.55,39.39,44,0.510000000000002,"COVID19Cases","","2021-01-12_07-57-58","day",193,0,2851
"CHFL",2020-08-23,136,40255,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,9231,FALSE,52804,0,1859,3441,285.86,282.64,TRUE,1,8644780,1.57,3.31,3.27,465.66,NA,NA,NA,106.78,NA,21.5,39.8,-4,-0.0500000000000007,"COVID19Cases","","2021-01-12_07-57-58","day",136,0,2851
"CHFL",2020-08-24,306,40561,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,9537,FALSE,52804,0,1879,3465,286.29,287,TRUE,1,8644780,3.54,3.31,3.32,469.2,NA,NA,NA,110.32,NA,21.74,40.08,20,0.239999999999998,"COVID19Cases","","2021-01-12_07-57-58","day",306,0,2851
"CHFL",2020-08-25,340,40901,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,9877,FALSE,52804,0,1924,3549,295.29,291.93,TRUE,1,8644780,3.93,3.42,3.38,473.13,NA,NA,NA,114.25,NA,22.26,41.05,45,0.520000000000003,"COVID19Cases","","2021-01-12_07-57-58","day",340,0,2851
"CHFL",2020-08-26,362,41263,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,10239,FALSE,52804,0,2001,3664,298.57,301.36,TRUE,1,8644780,4.19,3.45,3.49,477.32,NA,NA,NA,118.44,NA,23.15,42.38,77,0.889999999999997,"COVID19Cases","","2021-01-12_07-57-58","day",362,0,2851
"CHFL",2020-08-27,353,41616,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,10592,FALSE,52804,0,2004,3743,299.71,307.64,TRUE,1,8644780,4.08,3.47,3.56,481.4,NA,NA,NA,122.52,NA,23.18,43.3,3,0.0300000000000011,"COVID19Cases","","2021-01-12_07-57-58","day",353,0,2851
"CHFL",2020-08-28,377,41993,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,10969,FALSE,52804,0,2067,3886,305.57,315.64,TRUE,1,8644780,4.36,3.53,3.65,485.76,NA,NA,NA,126.89,NA,23.91,44.95,63,0.73,"COVID19Cases","","2021-01-12_07-57-58","day",377,0,2851
"CHFL",2020-08-29,216,42209,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,11185,FALSE,52804,0,2090,3953,309,322.86,TRUE,1,8644780,2.5,3.57,3.73,488.26,NA,NA,NA,129.38,NA,24.18,45.73,23,0.27,"COVID19Cases","","2021-01-12_07-57-58","day",216,0,2851
"CHFL",2020-08-30,144,42353,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,11329,FALSE,52804,0,2098,3957,316.86,325.29,TRUE,1,8644780,1.67,3.67,3.76,489.93,NA,NA,NA,131.05,NA,24.27,45.77,8,0.0899999999999999,"COVID19Cases","","2021-01-12_07-57-58","day",144,0,2851
"CHFL",2020-08-31,347,42700,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,11676,FALSE,52804,0,2139,4018,329,336.86,TRUE,1,8644780,4.01,3.81,3.9,493.94,NA,NA,NA,135.06,NA,24.74,46.48,41,0.469999999999999,"COVID19Cases","","2021-01-12_07-57-58","day",347,0,2851
"CHFL",2020-09-01,364,43064,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,12040,FALSE,52804,0,2163,4087,336,340.29,TRUE,1,8644780,4.21,3.89,3.94,498.15,NA,NA,NA,139.27,NA,25.02,47.28,24,0.280000000000001,"COVID19Cases","","2021-01-12_07-57-58","day",364,0,2851
"CHFL",2020-09-02,417,43481,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,12457,FALSE,52804,0,2218,4219,347.14,347.43,TRUE,1,8644780,4.82,4.02,4.02,502.97,NA,NA,NA,144.1,NA,25.66,48.8,55,0.640000000000001,"COVID19Cases","","2021-01-12_07-57-58","day",417,0,2851
"CHFL",2020-09-03,438,43919,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,12895,FALSE,52804,0,2303,4307,350.86,358.43,TRUE,1,8644780,5.07,4.06,4.15,508.04,NA,NA,NA,149.17,NA,26.64,49.82,85,0.98,"COVID19Cases","","2021-01-12_07-57-58","day",438,0,2851
"CHFL",2020-09-04,426,44345,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,13321,FALSE,52804,0,2352,4419,368.14,369.71,TRUE,1,8644780,4.93,4.26,4.28,512.97,NA,NA,NA,154.09,NA,27.21,51.12,49,0.57,"COVID19Cases","","2021-01-12_07-57-58","day",426,0,2851
"CHFL",2020-09-05,294,44639,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,13615,FALSE,52804,0,2430,4520,371.57,373.29,TRUE,1,8644780,3.4,4.3,4.32,516.37,NA,NA,NA,157.49,NA,28.11,52.29,78,0.899999999999999,"COVID19Cases","","2021-01-12_07-57-58","day",294,0,2851
"CHFL",2020-09-06,170,44809,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,13785,FALSE,52804,0,2456,4554,378,380,TRUE,1,8644780,1.97,4.37,4.4,518.34,NA,NA,NA,159.46,NA,28.41,52.68,26,0.300000000000001,"COVID19Cases","","2021-01-12_07-57-58","day",170,0,2851
"CHFL",2020-09-07,468,45277,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,14253,FALSE,52804,0,2577,4716,387.86,391.21,TRUE,1,8644780,5.41,4.49,4.53,523.75,NA,NA,NA,164.87,NA,29.81,54.55,121,1.4,"COVID19Cases","","2021-01-12_07-57-58","day",468,0,2851
"CHFL",2020-09-08,388,45665,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,14641,FALSE,52804,0,2601,4764,403.43,397.93,TRUE,1,8644780,4.49,4.67,4.6,528.24,NA,NA,NA,169.36,NA,30.09,55.11,24,0.280000000000001,"COVID19Cases","","2021-01-12_07-57-58","day",388,0,2851
"CHFL",2020-09-09,462,46127,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,15103,FALSE,52804,0,2646,4864,399.43,405.07,TRUE,1,8644780,5.34,4.62,4.69,533.58,NA,NA,NA,174.71,NA,30.61,56.27,45,0.52,"COVID19Cases","","2021-01-12_07-57-58","day",462,0,2851
"CHFL",2020-09-10,507,46634,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,15610,FALSE,52804,0,2715,5018,409.14,409.43,TRUE,1,8644780,5.86,4.73,4.74,539.45,NA,NA,NA,180.57,NA,31.41,58.05,69,0.800000000000001,"COVID19Cases","","2021-01-12_07-57-58","day",507,0,2851
"CHFL",2020-09-11,535,47169,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,16145,FALSE,52804,0,2824,5176,414.29,410.79,TRUE,1,8644780,6.19,4.79,4.75,545.64,NA,NA,NA,186.76,NA,32.67,59.87,109,1.26,"COVID19Cases","","2021-01-12_07-57-58","day",535,0,2851
"CHFL",2020-09-12,266,47435,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,16411,FALSE,52804,0,2796,5226,424.29,410.14,TRUE,1,8644780,3.08,4.91,4.74,548.71,NA,NA,NA,189.84,NA,32.34,60.45,-28,-0.329999999999998,"COVID19Cases","","2021-01-12_07-57-58","day",266,0,2851
"CHFL",2020-09-13,238,47673,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,16649,FALSE,52804,0,2864,5320,432.14,412.36,TRUE,1,8644780,2.75,5,4.77,551.47,NA,NA,NA,192.59,NA,33.13,61.54,68,0.789999999999999,"COVID19Cases","","2021-01-12_07-57-58","day",238,0,2851
"CHFL",2020-09-14,504,48177,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,17153,FALSE,52804,0,2900,5477,431,407.21,TRUE,1,8644780,5.83,4.99,4.71,557.3,NA,NA,NA,198.42,NA,33.55,63.36,36,0.419999999999995,"COVID19Cases","","2021-01-12_07-57-58","day",504,0,2851
"CHFL",2020-09-15,458,48635,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,17611,FALSE,52804,0,2970,5571,418.14,409.93,TRUE,1,8644780,5.3,4.84,4.74,562.59,NA,NA,NA,203.72,NA,34.36,64.44,70,0.810000000000002,"COVID19Cases","","2021-01-12_07-57-58","day",458,0,2851
"CHFL",2020-09-16,517,49152,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,18128,FALSE,52804,0,3025,5671,420.86,404.71,TRUE,1,8644780,5.98,4.87,4.68,568.57,NA,NA,NA,209.7,NA,34.99,65.6,55,0.630000000000003,"COVID19Cases","","2021-01-12_07-57-58","day",517,0,2851
"CHFL",2020-09-17,499,49651,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,18627,FALSE,52804,0,3017,5732,415.57,390.57,TRUE,1,8644780,5.77,4.81,4.52,574.35,NA,NA,NA,215.47,NA,34.9,66.31,-8,-0.0900000000000034,"COVID19Cases","","2021-01-12_07-57-58","day",499,0,2851
"CHFL",2020-09-18,445,50096,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,19072,FALSE,52804,0,2927,5751,400.14,378.07,TRUE,1,8644780,5.15,4.63,4.37,579.49,NA,NA,NA,220.62,NA,33.86,66.53,-90,-1.04,"COVID19Cases","","2021-01-12_07-57-58","day",445,0,2851
"CHFL",2020-09-19,285,50381,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,19357,FALSE,52804,0,2946,5742,395.57,374.93,TRUE,1,8644780,3.3,4.58,4.34,582.79,NA,NA,NA,223.92,NA,34.08,66.42,19,0.219999999999999,"COVID19Cases","","2021-01-12_07-57-58","day",285,0,2851
"CHFL",2020-09-20,201,50582,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,19558,FALSE,52804,0,2909,5773,377.29,366.5,TRUE,1,8644780,2.33,4.36,4.24,585.12,NA,NA,NA,226.24,NA,33.65,66.78,-37,-0.43,"COVID19Cases","","2021-01-12_07-57-58","day",201,0,2851
"CHFL",2020-09-21,396,50978,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,19954,FALSE,52804,0,2801,5701,350.14,356.86,TRUE,1,8644780,4.58,4.05,4.13,589.7,NA,NA,NA,230.82,NA,32.4,65.95,-108,-1.25,"COVID19Cases","","2021-01-12_07-57-58","day",396,0,2851
"CHFL",2020-09-22,426,51404,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,20380,FALSE,52804,0,2769,5739,338,356.21,TRUE,1,8644780,4.93,3.91,4.12,594.62,NA,NA,NA,235.75,NA,32.03,66.39,-32,-0.369999999999997,"COVID19Cases","","2021-01-12_07-57-58","day",426,0,2851
"CHFL",2020-09-23,389,51793,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,20769,FALSE,52804,0,2641,5666,329,357.93,TRUE,1,8644780,4.5,3.81,4.14,599.12,NA,NA,NA,240.25,NA,30.55,65.54,-128,-1.48,"COVID19Cases","","2021-01-12_07-57-58","day",389,0,2851
"CHFL",2020-09-24,309,52102,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,21078,FALSE,52804,0,2451,5468,317.43,365.29,TRUE,1,8644780,3.57,3.67,4.23,602.7,NA,NA,NA,243.82,NA,28.35,63.25,-190,-2.2,"COVID19Cases","","2021-01-12_07-57-58","day",309,0,2851
"CHFL",2020-09-25,360,52462,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,21438,FALSE,52804,0,2366,5293,313.57,382.07,TRUE,1,8644780,4.16,3.63,4.42,606.86,NA,NA,NA,247.99,NA,27.37,61.23,-85,-0.98,"COVID19Cases","","2021-01-12_07-57-58","day",360,0,2851
"CHFL",2020-09-26,222,52684,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,21660,FALSE,52804,0,2303,5249,316.86,398.5,TRUE,1,8644780,2.57,3.67,4.61,609.43,NA,NA,NA,250.56,NA,26.64,60.72,-63,-0.73,"COVID19Cases","","2021-01-12_07-57-58","day",222,0,2851
"CHFL",2020-09-27,120,52804,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,21780,FALSE,52804,0,2222,5131,338.57,406.79,TRUE,1,8644780,1.39,3.92,4.71,610.82,NA,NA,NA,251.94,NA,25.7,59.35,-81,-0.940000000000001,"COVID19Cases","","2021-01-12_07-57-58","day",120,0,2851
"CHFL",2020-09-28,369,53173,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,22149,TRUE,52804,369,2195,4996,380.43,451.43,TRUE,1,8644780,4.27,4.4,5.22,615.09,NA,NA,NA,256.21,4.27,25.39,57.79,-27,-0.309999999999999,"COVID19Cases","","2021-01-12_07-57-58","day",369,0,2851
"CHFL",2020-09-29,449,53622,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,22598,TRUE,52804,818,2218,4987,426.14,499.43,TRUE,1,8644780,5.19,4.93,5.78,620.28,NA,NA,NA,261.41,9.46,25.66,57.69,23,0.27,"COVID19Cases","","2021-01-12_07-57-58","day",449,0,2851
"CHFL",2020-09-30,541,54163,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,23139,TRUE,52804,1359,2370,5011,468,570.21,TRUE,1,8644780,6.26,5.41,6.6,626.54,NA,NA,NA,267.66,15.72,27.42,57.97,152,1.76,"COVID19Cases","","2021-01-12_07-57-58","day",541,0,2851
"CHFL",2020-10-01,602,54765,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,23741,TRUE,52804,1961,2663,5114,496.14,653.43,TRUE,1,8644780,6.96,5.74,7.56,633.5,NA,NA,NA,274.63,22.68,30.8,59.16,293,3.38,"COVID19Cases","","2021-01-12_07-57-58","day",602,0,2851
"CHFL",2020-10-02,680,55445,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,24421,TRUE,52804,2641,2983,5349,589.29,751.14,TRUE,1,8644780,7.87,6.82,8.69,641.37,NA,NA,NA,282.49,30.55,34.51,61.88,320,3.71,"COVID19Cases","","2021-01-12_07-57-58","day",680,0,2851
"CHFL",2020-10-03,515,55960,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,24936,TRUE,52804,3156,3276,5579,682,825,TRUE,1,8644780,5.96,7.89,9.54,647.33,NA,NA,NA,288.45,36.51,37.9,64.54,293,3.39,"COVID19Cases","","2021-01-12_07-57-58","day",515,0,2851
"CHFL",2020-10-04,317,56277,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,25253,TRUE,52804,3473,3473,5695,801.86,874.36,TRUE,1,8644780,3.67,9.28,10.11,650.99,NA,NA,NA,292.12,40.17,40.17,65.88,197,2.27,"COVID19Cases","","2021-01-12_07-57-58","day",317,0,2851
"CHFL",2020-10-05,1021,57298,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,26274,TRUE,52804,4494,4125,6320,926.43,1031.64,TRUE,1,8644780,11.81,10.72,11.93,662.8,NA,NA,NA,303.93,51.99,47.72,73.11,652,7.55,"COVID19Cases","","2021-01-12_07-57-58","day",1021,0,2851
"CHFL",2020-10-06,1098,58396,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,27372,TRUE,52804,5592,4774,6992,1076.14,1192.36,TRUE,1,8644780,12.7,12.45,13.79,675.51,NA,NA,NA,316.63,64.69,55.22,80.88,649,7.5,"COVID19Cases","","2021-01-12_07-57-58","day",1098,0,2851
"CHFL",2020-10-07,1380,59776,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,28752,TRUE,52804,6972,5613,7983,1182,1368.36,TRUE,1,8644780,15.96,13.67,15.83,691.47,NA,NA,NA,332.59,80.65,64.93,92.34,839,9.71000000000001,"COVID19Cases","","2021-01-12_07-57-58","day",1380,0,2851
"CHFL",2020-10-08,1474,61250,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,30226,TRUE,52804,8446,6485,9148,1252.57,1568.93,TRUE,1,8644780,17.05,14.49,18.15,708.52,NA,NA,NA,349.64,97.7,75.02,105.82,872,10.09,"COVID19Cases","","2021-01-12_07-57-58","day",1474,0,2851
"CHFL",2020-10-09,1728,62978,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,31954,TRUE,52804,10174,7533,10516,1474,1784.57,TRUE,1,8644780,19.99,17.05,20.64,728.51,NA,NA,NA,369.63,117.69,87.14,121.65,1048,12.12,"COVID19Cases","","2021-01-12_07-57-58","day",1728,0,2851
"CHFL",2020-10-10,1256,64234,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,33210,TRUE,52804,11430,8274,11550,1702.71,1917.93,TRUE,1,8644780,14.53,19.7,22.19,743.04,NA,NA,NA,384.16,132.22,95.71,133.61,741,8.56999999999999,"COVID19Cases","","2021-01-12_07-57-58","day",1256,0,2851
"CHFL",2020-10-11,811,65045,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,34021,TRUE,52804,12241,8768,12241,1934.86,2023.07,TRUE,1,8644780,9.38,22.38,23.4,752.42,NA,NA,NA,393.54,141.6,101.43,141.6,494,5.72000000000001,"COVID19Cases","","2021-01-12_07-57-58","day",811,0,2851
"CHFL",2020-10-12,2571,67616,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,36592,TRUE,52804,14812,10318,14443,2211.43,2337.71,TRUE,1,8644780,29.74,25.58,27.04,782.16,NA,NA,NA,423.28,171.34,119.36,167.07,1550,17.93,"COVID19Cases","","2021-01-12_07-57-58","day",2571,0,2851
"CHFL",2020-10-13,2699,70315,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,39291,TRUE,52804,17511,11919,16693,2493,2666.21,TRUE,1,8644780,31.22,28.84,30.84,813.38,NA,NA,NA,454.51,202.56,137.88,193.1,1601,18.52,"COVID19Cases","","2021-01-12_07-57-58","day",2699,0,2851
"CHFL",2020-10-14,3005,73320,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,42296,TRUE,52804,20516,13544,19157,2653.86,3030.86,TRUE,1,8644780,34.76,30.7,35.06,848.14,NA,NA,NA,489.27,237.32,156.67,221.6,1625,18.79,"COVID19Cases","","2021-01-12_07-57-58","day",3005,0,2851
"CHFL",2020-10-15,3410,76730,FALSE,468348,0,FALSE,444569,0,FALSE,391763,0,TRUE,31024,45706,TRUE,52804,23926,15480,21965,2793.57,3410.36,TRUE,1,8644780,39.45,32.32,39.45,887.59,NA,NA,NA,528.71,276.77,179.07,254.08,1936,22.4,"COVID19Cases","","2021-01-12_07-57-58","day",3409,1,2851
